Batch,Baseline_Latency_s,Hpipe_Latency_s,Baseline_Memory_MB,Hpipe_Memory_MB
0,0.5328168869018555,0.513808012008667,1073.48388671875,1073.7587890625
1,0.008760213851928711,0.00894021987915039,1073.484375,1073.75927734375
2,0.008651018142700195,0.00871729850769043,1073.484375,1073.75927734375
3,0.008627653121948242,0.008781909942626953,1073.484375,1073.75927734375
4,0.008631467819213867,0.008664131164550781,1073.484375,1073.75927734375
5,0.008635997772216797,0.00866246223449707,1073.484375,1073.75927734375
6,0.008627176284790039,0.008549213409423828,1073.484375,1073.75927734375
7,0.008651494979858398,0.008673667907714844,1073.484375,1073.75927734375
8,0.008643865585327148,0.008678436279296875,1073.484375,1073.75927734375
9,0.008648395538330078,0.008663177490234375,1073.484375,1073.75927734375
10,0.00858926773071289,0.008800506591796875,1073.484375,1073.75927734375
11,0.008618831634521484,0.008676767349243164,1073.484375,1073.75927734375
12,0.008615493774414062,0.008649349212646484,1073.484375,1073.75927734375
13,0.008629798889160156,0.008611917495727539,1073.484375,1073.75927734375
14,0.008628368377685547,0.008592844009399414,1073.484375,1073.75927734375
15,0.008618831634521484,0.008616924285888672,1073.484375,1073.75927734375
16,0.008632659912109375,0.008449554443359375,1073.484375,1073.75927734375
17,0.008639097213745117,0.008640766143798828,1073.484375,1073.75927734375
18,0.008612871170043945,0.008551597595214844,1073.484375,1073.75927734375
19,0.008193731307983398,0.007983684539794922,1073.484375,1073.75927734375
20,0.007962942123413086,0.007992982864379883,1073.484375,1073.75927734375
21,0.007948637008666992,0.007963180541992188,1073.484375,1073.75927734375
22,0.007784605026245117,0.007973670959472656,1073.484375,1073.75927734375
23,0.007919788360595703,0.007921218872070312,1073.484375,1073.75927734375
24,0.00791478157043457,0.007884740829467773,1073.484375,1073.75927734375
25,0.007914543151855469,0.007851839065551758,1073.484375,1073.75927734375
26,0.007930278778076172,0.007850885391235352,1073.484375,1073.75927734375
27,0.007958173751831055,0.007839441299438477,1073.484375,1073.75927734375
28,0.007877588272094727,0.007854700088500977,1073.484375,1073.75927734375
29,0.007871389389038086,0.00783991813659668,1073.484375,1073.75927734375
30,0.00786280632019043,0.007662057876586914,1073.484375,1073.75927734375
31,0.007877349853515625,0.007850170135498047,1073.484375,1073.75927734375
32,0.007861614227294922,0.007850408554077148,1073.484375,1073.75927734375
33,0.007840156555175781,0.007856369018554688,1073.484375,1073.75927734375
34,0.007863044738769531,0.007865428924560547,1073.484375,1073.75927734375
35,0.007851600646972656,0.007846355438232422,1073.484375,1073.75927734375
36,0.007876873016357422,0.00787043571472168,1073.484375,1073.75927734375
37,0.007866144180297852,0.007858514785766602,1073.484375,1073.75927734375
38,0.007661581039428711,0.007862329483032227,1073.484375,1073.75927734375
39,0.007871627807617188,0.007859945297241211,1073.484375,1073.75927734375
40,0.007883310317993164,0.007843732833862305,1073.484375,1073.75927734375
41,0.007859468460083008,0.007856130599975586,1073.484375,1073.75927734375
42,0.007871866226196289,0.007861614227294922,1073.484375,1073.75927734375
43,0.007858514785766602,0.007859468460083008,1073.484375,1073.75927734375
44,0.007873296737670898,0.007844209671020508,1073.484375,1073.75927734375
45,0.007857799530029297,0.007851600646972656,1073.484375,1073.75927734375
46,0.007866859436035156,0.007852554321289062,1073.484375,1073.75927734375
47,0.007869958877563477,0.007851362228393555,1073.484375,1073.75927734375
48,0.007868528366088867,0.007861137390136719,1073.484375,1073.75927734375
49,0.007868528366088867,0.006813764572143555,1073.484375,1073.75927734375
50,0.007857322692871094,0.00784754753112793,1073.484375,1073.75927734375
51,0.10157012939453125,0.10167622566223145,1073.484375,1073.75927734375
52,0.10178303718566895,0.10193037986755371,1073.484375,1073.75927734375
53,0.10179710388183594,0.10311460494995117,1073.484375,1073.75927734375
54,0.10199880599975586,0.10205888748168945,1073.484375,1073.75927734375
55,0.1018064022064209,0.10209226608276367,1073.484375,1073.75927734375
56,0.10175490379333496,0.1019449234008789,1073.484375,1073.75927734375
57,0.10176825523376465,0.10194635391235352,1073.484375,1073.75927734375
58,0.10165095329284668,0.1019136905670166,1073.484375,1073.75927734375
59,0.10186457633972168,0.10234332084655762,1073.484375,1073.75927734375
60,2.1358885765075684,0.10215449333190918,1367.75927734375,1367.75927734375
61,0.10152339935302734,0.10153388977050781,1367.75927734375,1367.75927734375
62,0.10152840614318848,0.10164475440979004,1367.75927734375,1367.75927734375
63,0.1015627384185791,0.10184836387634277,1367.75927734375,1367.75927734375
64,0.10160040855407715,0.1017301082611084,1367.75927734375,1367.75927734375
65,0.10143232345581055,0.1018686294555664,1367.75927734375,1367.75927734375
66,0.1013953685760498,0.10167837142944336,1367.75927734375,1367.75927734375
67,0.10142326354980469,0.10189175605773926,1367.75927734375,1367.75927734375
68,0.10142898559570312,0.1017003059387207,1367.75927734375,1367.75927734375
69,0.1014089584350586,0.10161089897155762,1367.75927734375,1367.75927734375
70,0.1014394760131836,0.101287841796875,1367.75927734375,1367.75927734375
71,0.10146045684814453,0.10153460502624512,1367.75927734375,1367.75927734375
72,0.10145735740661621,0.10167431831359863,1367.75927734375,1367.75927734375
73,0.10149359703063965,0.10205626487731934,1367.75927734375,1367.75927734375
74,0.10158562660217285,0.10214924812316895,1367.75927734375,1367.75927734375
75,0.1014556884765625,0.10156917572021484,1367.75927734375,1367.75927734375
76,0.10140538215637207,0.10156011581420898,1367.75927734375,1367.75927734375
77,0.10140538215637207,0.10165119171142578,1367.75927734375,1367.75927734375
78,0.10143327713012695,0.10159015655517578,1367.75927734375,1367.75927734375
79,0.10141921043395996,0.10152077674865723,1367.75927734375,1367.75927734375
80,0.10104918479919434,0.10145831108093262,1367.75927734375,1367.75927734375
81,0.10192036628723145,0.10163187980651855,1367.75927734375,1367.75927734375
82,0.10155296325683594,0.10164594650268555,1367.75927734375,1367.75927734375
83,0.10143828392028809,0.10156846046447754,1367.75927734375,1367.75927734375
84,0.10137224197387695,0.10166740417480469,1367.75927734375,1367.75927734375
85,0.10141968727111816,0.1014854907989502,1367.75927734375,1367.75927734375
86,0.10142111778259277,0.10185885429382324,1367.75927734375,1367.75927734375
87,0.10137319564819336,0.10172128677368164,1367.75927734375,1367.75927734375
88,0.10143327713012695,0.10161614418029785,1367.75927734375,1367.75927734375
89,0.10152006149291992,0.10166478157043457,1367.75927734375,1367.75927734375
90,0.10151386260986328,0.10166239738464355,1367.75927734375,1367.75927734375
91,0.10145759582519531,0.10125613212585449,1367.75927734375,1367.75927734375
92,0.10144996643066406,0.1020059585571289,1367.75927734375,1367.75927734375
93,0.10149836540222168,0.10183858871459961,1367.75927734375,1367.75927734375
94,0.10144686698913574,0.10161995887756348,1367.75927734375,1367.75927734375
95,0.10162711143493652,0.10177898406982422,1367.75927734375,1367.75927734375
96,0.10169529914855957,0.10152411460876465,1367.75927734375,1367.75927734375
97,0.10147953033447266,0.10161685943603516,1367.75927734375,1367.75927734375
98,0.10150527954101562,0.10156917572021484,1367.75927734375,1367.75927734375
99,0.10150456428527832,0.10154461860656738,1367.75927734375,1367.75927734375
